0;0;wen gao;xin liu,hongxun yao;an adaptive dandelion model for reconstructing spherical terrain like visual hull surfaces;7488;4482B3A4;2005
437;0;wen gao;jinjin cai,rong zeng,simin he,jingfen zhang,runsheng chen;predicting molecular formulas of fragment ions with isotope patterns in tandem mass spectra;012E6F4E;0225C627;2005
438;0;wen gao;rui wang,dalong jiang,shiguang shan,yiqiang chen;learning and synthesizing mpeg 4 compatible 3 d face animation from video sequence;012E6F4E;06DD66F4;2003
439;0;wen gao;feng wu,yan lu;efficient background video coding with static sprite generation and arbitrary shape spatial prediction techniques;6349;06DD66F4;2003
440;0;wen gao;siwei ma,yan lu;rate distortion analysis for h 264 avc video coding and its application to rate control;012E6F4E;06DD66F4;2005
441;0;wen gao;jun sun,debin zhao,qingming huang;statistical model analysis and approximation of rate distortion function in mpeg 4 fgs videos;14017;46173BF7;2005
442;0;wen gao;jun sun,debin zhao,qingming huang;statistical model analysis and approximation of rate distortion function in mpeg 4 fgs videos;7467;06DD66F4;2006
443;0;wen gao;guobin shen,xiaoyan sun,shipeng li,feng wu;drift free switching of compressed video bitstreams at predictive frames;14513;06DD66F4;2006
444;0;wen gao;debin zhao,y k chan;low complexity and low memory entropy coder for image compression;9408;06DD66F4;2001
445;0;wen gao;debin zhao,y k chan;morphological representation of dct coefficients for image compression;0C37CBAD;06DD66F4;2002
446;0;wen gao;debin zhao,xiangyang ji;block wise adaptive motion accuracy based b picture coding with low complexity motion compensation;11327;06DD66F4;2007
447;0;wen gao;feng wu,yan lu,debin zhao,mei guo;wyner ziv switching scheme for multiple bit rate video streaming;6912;06DD66F4;2008
448;0;wen gao;feng wu,debin zhao,xun guo,yan lu;wyner ziv based multiview video coding;15504;06DD66F4;2008
449;0;wen gao;weiqiang wang,jie yang;modeling background and segmenting moving objects from compressed video;9970;06DD66F4;2008
450;0;wen gao;feng wu,yanyan zheng,debin zhao,xiangyang ji;fgs coding using cycle based leaky prediction through multiple leaky factors;1800;06DD66F4;2008
451;0;wen gao;xilin chen,x chai,shiguang shan;locally linear regression for pose invariant face recognition;12465;06DF68B7;2007
452;7;wen gao;joon ho cho;continuous time equivalents of welch bound equality sequences;5827;436150FA;2004
453;7;wen gao;joon ho cho;continuous time equivalents of welch bound equality sequences;19649;436150FA;2005
454;0;wen gao;tiejun huang,qiang yang,yonghong tian,charles x ling;learning contextual dependency network models for link based classification;19619;01D46A2B;2006
455;0;wen gao;feng wu,xiaoyan sun,yaqin zhang,shipeng li;seamless switching of scalable video bitstreams for efficient streaming;14045;471752F4;2002
456;0;wen gao;feng wu,xiaoyan sun,yaqin zhang,shipeng li;seamless switching of scalable video bitstreams for efficient streaming;15803;471752F4;2004
457;0;wen gao;yuan zhang,debin zhao,qingming huang,yan lu;joint source channel rate distortion optimization for h 264 video coding over error prone networks;18249;082AEBB5;2007
458;0;wen gao;changsheng xu,guangyu zhu,hongxun yao,liyuan xing,qingming huang;human behavior analysis for highlight ranking in broadcast racket sports video;9837;082AEBB5;2007
459;0;wen gao;qingfang zheng;constructing visual phrases for effective and efficient object based image retrieval;012E6F4E;012B3B79;2008
460;0;wen gao;youjian zhao,shutao sun,hongtao guan,simin he,qiang zheng;on guaranteed smooth switching for buffered crossbar switches;8369;03B5AFB2;2008
461;0;wen gao;debin zhao,gaolin fang;large vocabulary sign language recognition based on fuzzy decision trees;16721;0489FD27;2004
462;0;wen gao;xilin chen,shengye yan,shiguang shan,jie chen,ruiping wang;enhancing human face detection by resampling examples through manifolds;10573;0489FD27;2007
463;0;wen gao;debin zhao,gaolin fang;large vocabulary continuous sign language recognition based on transition movement models;1057;0489FD27;2007
464;0;wen gao;delong zhou,shiguang shan,bo cao,debin zhao,xilin chen,xiaohua zhang;the cas peal large scale chinese face database and baseline evaluations;012E6F4E;0489FD27;2008
465;0;wen gao;xilin chen,shiguang shan,bingpeng ma;head yaw estimation from asymmetry of facial appearance;6866;0489FD27;2008
466;0;wen gao;simin he,yuan zhang,kui gao;real time smoothing for network adaptive video streaming;012E6F4E;0648A7E5;2005
467;0;wen gao;xilin chen,debin zhao,yazhou liu,hongxun yao;nonparametric background generation;11241;4372EE76;2006
468;0;wen gao;xilin chen,debin zhao,yazhou liu,hongxun yao;nonparametric background generation;012E6F4E;4372EE76;2007
469;0;wen gao;h q lu,xiaolin lin,s w ma,yifan lu,z g li,susanto rahardja,g n feng,k p lim,feng pan;adaptive rate control for h 264;012E6F4E;455477A7;2006
470;0;wen gao;shaohui liu,yongliang liu,hongxun yao;an image fragile watermark scheme based on chaotic image pattern and pixel pairs;012E6F4E;03009DEA;2007
471;0;wen gao;wei zeng,debin zhao,lijuan duan;adaptive relevance feedback based on bayesian inference for image retrieval;012E6F4E;09379623;2005
472;0;wen gao;jun cheng,tiejun huang,yonghong tian,pingbo kang;two phase web site classification based on hidden markov tree models;012E6F4E;478794CB;2003
473;0;wen gao;tiejun huang,yonghong tian;two phase web site classification based on hidden markov tree models;012E6F4E;478794CB;2004
474;0;wen gao;tiejun huang,yongliang liu,hongxun yao;security on aydos et al s elliptic curve cryptography based wireless authentication protocol;1092;09E66BCD;2006
475;0;wen gao;zhenzhou ji,mingzeng hu,lei deng;a high efficient architecture for motion estimation based on avc avs coding standard;11107;09E66BCD;2006
476;0;wen gao;nan zhang,yanwei liu,debin zhao,qingming huang,siwei ma;compression induced rendering distortion analysis for texture depth rate allocation in 3d video compression;18916;46AD78C1;2009
477;0;wen gao;weiping li,jun sun,debin zhao;on rate distortion modeling and extraction of h 264 svc fine granular scalable video;0134B592;06DD66F4;2009
478;0;wen gao;yuanning li,tiejun huang,yonghong tian,zhi zhou;large scale cross media retrieval of wikipediamm images with textual and visual query expansion;0134B592;44F01D7B;2008
479;0;wen gao;wenping wang,chao liu,you li,ruixiang sun,zuofei yuan,wei jia,xiaohong qian,yan fu,zhuang lu,leheng wang,hao chi,haipeng wang,simin he,liyun xiu;efficient discovery of abundant post translational modifications and spectral pairs using peptide mass and retention time differences;012E6F4E;012269E3;2009
480;0;wen gao;xilin chen,xin liu,hongxun yao;shape from silhouettes based on a centripetal pentahedron model;0C37CBAD;08311E31;2008
481;0;wen gao;xilin chen,shiguang shan,jie chen,ruiping wang,jie yang;optimization of a training set for more robust face detection;0C37CBAD;00065366;2009
482;0;wen gao;xiaolin yang,yongliang liu,hongxun yao;novel secure communication protocol for conditional access system;0C37CBAD;0B4CB45D;2007
483;0;wen gao;xinghua yu,hongxun yao,liu yongliang;elliptic curve cryptography based wireless authentication protocol;9903;557118;2007
484;0;wen gao;xilin chen,shiguang shan;face misalignment problem;0134B592;479994;2009
485;0;wen gao;xilin chen,shiguang shan;performance evaluation overview;012E6F4E;1344853;2009
486;0;wen gao;xilin chen,wenchao zhang,shiguang shan,yazhou liu;granularity tunable gradients partition ggp descriptors for human detection;0134B592;45083D2F;2009
487;0;wen gao;xilin chen,shiguang shan,annan li;maximizing intra individual correlations for face recognition across pose differences;0134B592;45083D2F;2009
488;0;wen gao;xilin chen,hong chang,shiguang shan,xiaopeng hong;sigma set a small second order statistical region descriptor;0C37CBAD;45083D2F;2009
489;0;wen gao;marta kwiatkowska,zhenyu liu;a biologically inspired energy aware routing algorithm for communications in cyberworlds;0134B592;46E0467E;2008
490;0;wen gao;xinfeng zhang,li zhang,siwei ma,yongbing zhang;nonlocal edge directed interpolation;0134B592;4459102E;2009
491;0;wen gao;luhong liang,debin zhao,jun sun,xianguo zhang,zhenyu wang;a novel macro block group based avs coding scheme for many core processor;0134B592;4459102E;2009
492;0;wen gao;luhong liang,xianguo zhang,zhenyu wang,jun sun,debin zhao,guolei yang;a novel macro block group based avs coding scheme for many core processor;0134B592;46F80578;2011
493;0;wen gao;xinfeng zhang,li zhang,siwei ma;block adaptive super resolution video coding;0134B592;4459102E;2009
494;0;wen gao;guangyu zhu,yijia zheng,qingming huang,shuqiang jiang;visual aural attention modeling for talk show video highlight detection;8833;42D493FC;2008
495;0;wen gao;nan zhang,ge guo,longshe huo;2d to 3d convertion based on edge defocus and segmentation;012E6F4E;42D493FC;2008
496;0;wen gao;xingyu gao,jinjing xie,charles x ling,yiqiang chen,junfa liu,chunyan miao;semi supervised learning in reconstructed manifold space for 3d caricature generation;0134B592;040B05A4;2009
497;0;wen gao;xilin chen,shiguang shan,wenchao zhang,laiyun qing;are gabor phases really useless for face recognition ;012E6F4E;02B63C29;2008
498;0;wen gao;xilin chen,shiguang shan,yu su;hierarchical ensemble of global and local classifiers for face recognition;17301;45701BF3;2007
499;0;wen gao;xilin chen,shiguang shan,yu su;hierarchical ensemble of global and local classifiers for face recognition;0C37CBAD;45701BF3;2009
500;0;wen gao;xilin chen,shufu xie,shiguang shan,xin meng;learned local gabor patterns for face representation and recognition;012E6F4E;09379623;2009
501;0;wen gao;lujun yuan,yan lu;latest arrival time leaky bucket for hrd constrained video coding;012E6F4E;432251B5;2003
502;0;wen gao;xiaopeng fan,yan lu;a novel coefficient scanning scheme for directional spatial prediction based image compression;16153;432251B5;2003
503;0;wen gao;wei zeng,qixiang ye;color image segmentation using density based clustering;012E6F4E;432251B5;2003
504;0;wen gao;wei zeng,qixiang ye;color image segmentation using density based clustering;3941;42D493FC;2003
505;0;wen gao;xilin chen,chunli wang;generating data for signer adaptation;0134B592;45C028EA;2009
506;0;wen gao;baocai yin;radial basis function interpolation surface on space mesh;2764;4566232D;1997
507;0;wen gao;baocai yin,jian zhou,lin xu,haito chen,yibo song,ying liu,jie yan;text driven deaf mute sign language synthesis system;15032;4566232D;1997
508;0;wen gao;longshe huo,qingming huang,ying cai;fec based multiple description coding for heterogeneous client bandwidths;012E6F4E;458DD1E0;2004
509;0;wen gao;jun sun,qingming huang;a novel fgs base layer encoding model and weight based rate adaptation for constant quality streaming;012E6F4E;458DD1E0;2004
510;0;wen gao;jianyu wang,shiguang shan,debin zhao;interacting multiple model particle filter to adaptive visual tracking;0C37CBAD;458DD1E0;2004
511;0;wen gao;qingfang zheng,mingji zhang,weiqiang wang;skin color detection based on adaptive thresholds;012E6F4E;458DD1E0;2004
512;0;wen gao;xiaolin yang,tiejun huang,hongxun yao,liu yongliang;watermark detection schemes with high security;11583;1550553;2005
513;0;wen gao;feng zhao;singular value decomposition based image matching;012E6F4E;458DD1E0;2004
514;0;wen gao;xiaolin tong,qingming huang;a novel rate control scheme for video streaming over wireless networks;012E6F4E;458DD1E0;2004
515;0;wen gao;bin pang;design and performance evaluation of differentiated services router for next generation internet;5425;1296669;2001
516;0;wen gao;yangzhao xiang,xicheng liu,bin pang;a novel red based hop by hop congestion control;3216;1235325;2001
517;0;wen gao;liu yongliang;secure watermark verification scheme;0C37CBAD;432251B5;2004
518;0;wen gao;yaxiao song,hongxun yao,liu yongliang;secure watermark verification scheme;0C37CBAD;4459102E;2002
519;0;wen gao;yongliang liu;secure watermark verification scheme;5787;4459102E;2004
520;0;wen gao;yaxiao song,yongliang liu,hongxun yao;secure watermark verification scheme;7986;4459102E;2002
521;0;wen gao;feng wu,xiangyang ji,debin zhao,yan lu;b picture coding in avs video compression standard;012E6F4E;024537E8;2008
522;0;wen gao;datong chen,weiqiang wang,jie yang;modeling background from compressed video;3049;43D23988;2005
